0.000000000000000000e+00,1.084549999999999983e+02,7.910470000000000255e+02,1.199519000000000005e+03,1.045000000000000000e+03,7.372060000000000173e+02,7.091100000000000136e+02,5.666609999999999445e+02,8.461599999999999682e+02,7.566530000000000200e+02,5.989410000000000309e+02,1.392021500000000015e+04,5.313932999999999993e+03,5.533329999999999927e+03,4.679080000000000155e+02,5.754539999999999509e+02,4.174599999999999795e+02,3.302819999999999823e+02,4.009649999999999750e+02,3.846610000000000014e+02,4.699019999999999868e+02,3.399130000000000109e+02,1.887750000000000057e+02,8.636580000000000155e+02,9.517029999999999745e+02,9.478170000000000073e+02,1.154527000000000044e+03,9.845049999999999955e+02,1.288410699999999997e+04,1.775109899999999834e+04,1.793101399999999921e+04,1.793288799999999901e+04,1.758702899999999863e+04,1.630702599999999984e+04,1.584552900000000045e+04,1.620681199999999990e+04,1.597807799999999952e+04,1.689379200000000128e+04,1.705127300000000105e+04,1.689472999999999956e+04,1.664933299999999872e+04,1.811492599999999948e+04,1.752084100000000035e+04,1.763191200000000026e+04,1.788212900000000081e+04,1.650250899999999820e+04,1.648483899999999994e+04,1.650132700000000114e+04,1.639258499999999913e+04,1.611098300000000017e+04,5.220666000000000167e+03,5.934279000000000451e+03,4.160207000000000335e+03,4.019137999999999920e+03,5.080670000000000073e+03,5.221502000000000407e+03,5.402087999999999738e+03,4.892969000000000051e+03,5.285211000000000240e+03,4.759497999999999593e+03,5.253176000000000386e+03,3.285487999999999829e+03,3.091009000000000015e+03,3.096938000000000102e+03,5.434579999999999927e+03,5.542854999999999563e+03,5.638141999999999825e+03,5.544645000000000437e+03,5.273734000000000378e+03,5.403563000000000102e+03,5.640613000000000284e+03,4.777778000000000247e+03,4.904216000000000349e+03,5.148105999999999767e+03,5.112335000000000036e+03,4.795555000000000291e+03,4.908868000000000393e+03,5.043875000000000000e+03,5.116109999999999673e+03,5.323421999999999571e+03,5.238207000000000335e+03,4.946391999999999825e+03,5.110300000000000182e+03,5.195930999999999585e+03,3.905820000000000164e+03,3.784043000000000120e+03,3.899677000000000135e+03,3.752077000000000226e+03,4.116573000000000320e+03,1.309003800000000047e+04,1.562840300000000025e+04,1.458869800000000032e+04,1.353293200000000070e+04,1.229806400000000031e+04,1.226806500000000051e+04,1.242763800000000083e+04,1.214533899999999994e+04,1.594160399999999936e+04,1.594889300000000003e+04,1.626513199999999961e+04
1.084549999999999983e+02,0.000000000000000000e+00,6.825919999999999845e+02,1.091064000000000078e+03,8.591029999999999518e+02,6.287509999999999764e+02,6.006549999999999727e+02,4.582069999999999936e+02,8.209400000000000546e+02,7.899740000000000464e+02,6.146749999999999545e+02,1.381176000000000022e+04,5.205478000000000065e+03,5.424875000000000000e+03,4.642280000000000086e+02,5.960829999999999700e+02,3.090049999999999955e+02,2.218269999999999982e+02,3.745629999999999882e+02,4.404370000000000118e+02,3.717570000000000050e+02,3.664069999999999823e+02,8.031999999999999318e+01,7.552029999999999745e+02,9.102050000000000409e+02,9.063200000000000500e+02,1.113028999999999996e+03,1.017826999999999998e+03,1.277565200000000004e+04,1.764264400000000023e+04,1.782255900000000111e+04,1.782443300000000090e+04,1.747857400000000052e+04,1.619857099999999991e+04,1.573707400000000052e+04,1.609835699999999997e+04,1.586962299999999959e+04,1.678533699999999953e+04,1.694281799999999930e+04,1.678627500000000146e+04,1.654087800000000061e+04,1.800647100000000137e+04,1.741238599999999860e+04,1.752345699999999852e+04,1.777367399999999907e+04,1.639405400000000009e+04,1.637638400000000001e+04,1.639287199999999939e+04,1.628412999999999920e+04,1.600252800000000025e+04,5.112211000000000240e+03,5.825824999999999818e+03,3.974309000000000196e+03,3.833240999999999985e+03,4.894773000000000138e+03,5.035604999999999563e+03,5.216190999999999804e+03,4.784514000000000124e+03,5.099314000000000306e+03,4.651042999999999665e+03,5.144720999999999549e+03,3.177032999999999902e+03,2.982554000000000087e+03,2.988483999999999924e+03,5.248682999999999993e+03,5.356957999999999629e+03,5.452244999999999891e+03,5.358747000000000298e+03,5.087837000000000444e+03,5.217664999999999964e+03,5.454716000000000349e+03,4.591880000000000109e+03,4.718318000000000211e+03,4.962208999999999833e+03,4.926438000000000102e+03,4.687100000000000364e+03,4.800412999999999556e+03,4.857978000000000065e+03,4.930212999999999738e+03,5.137524999999999636e+03,5.129752000000000407e+03,4.837936999999999898e+03,5.001845000000000255e+03,5.087475999999999658e+03,3.797365999999999985e+03,3.675588000000000193e+03,3.791222000000000207e+03,3.643621999999999844e+03,4.008117999999999938e+03,1.298158300000000054e+04,1.551994800000000032e+04,1.448024300000000039e+04,1.342447700000000077e+04,1.218960900000000038e+04,1.215961000000000058e+04,1.231918300000000090e+04,1.203688400000000001e+04,1.583314899999999943e+04,1.584043800000000010e+04,1.615667699999999968e+04
7.910470000000000255e+02,6.825919999999999845e+02,0.000000000000000000e+00,5.551950000000000500e+02,8.168020000000000209e+02,6.274400000000000546e+02,4.196859999999999786e+02,2.772379999999999995e+02,9.560140000000000100e+02,1.173023999999999887e+03,1.173867999999999938e+03,1.312916699999999946e+04,4.717603000000000065e+03,4.742282000000000153e+03,1.023421000000000049e+03,1.155276000000000067e+03,8.681979999999999791e+02,7.810199999999999818e+02,9.337559999999999718e+02,9.996299999999999955e+02,1.054348999999999933e+03,1.048999000000000024e+03,6.395140000000000100e+02,8.334619999999999891e+02,1.045278999999999996e+03,1.041393000000000029e+03,1.169357999999999947e+03,1.188384000000000015e+03,1.209305899999999929e+04,1.696005099999999948e+04,1.713996600000000035e+04,1.714184100000000035e+04,1.679598099999999977e+04,1.551597799999999916e+04,1.505448099999999977e+04,1.541576399999999921e+04,1.518703000000000065e+04,1.610274400000000060e+04,1.626022500000000036e+04,1.610368200000000070e+04,1.585828600000000006e+04,1.732387900000000081e+04,1.672979300000000148e+04,1.684086400000000140e+04,1.709108099999999831e+04,1.571146099999999933e+04,1.569379099999999926e+04,1.571027900000000045e+04,1.560153700000000026e+04,1.531993499999999949e+04,4.624336000000000240e+03,5.337949999999999818e+03,4.028744999999999891e+03,3.887675999999999931e+03,4.949207999999999629e+03,5.090039999999999964e+03,5.270626000000000204e+03,4.296640000000000327e+03,4.471667000000000371e+03,4.163168999999999869e+03,4.656845999999999549e+03,2.689157999999999902e+03,2.494679000000000087e+03,2.500608999999999924e+03,5.303118000000000393e+03,5.411393000000000029e+03,5.506680000000000291e+03,5.413181999999999789e+03,5.142271999999999935e+03,5.272100999999999658e+03,5.509150999999999840e+03,4.646314999999999600e+03,4.772752999999999702e+03,5.477502999999999702e+03,4.980872999999999593e+03,4.199225000000000364e+03,4.312537999999999556e+03,4.912412999999999556e+03,4.984648000000000138e+03,4.509877999999999702e+03,4.641877000000000407e+03,4.350061999999999898e+03,4.513970999999999549e+03,4.599600999999999658e+03,3.309490999999999985e+03,3.187713999999999942e+03,3.303347000000000207e+03,3.155746999999999844e+03,3.520244000000000142e+03,1.229898999999999978e+04,1.483735599999999977e+04,1.379764999999999964e+04,1.274188400000000001e+04,1.150701599999999962e+04,1.147701800000000003e+04,1.163659000000000015e+04,1.135429099999999926e+04,1.515055700000000070e+04,1.515784499999999935e+04,1.547408499999999913e+04
1.302233999999999924e+03,1.193778999999999996e+03,5.111859999999999786e+02,0.000000000000000000e+00,1.327989000000000033e+03,1.138625999999999976e+03,9.308730000000000473e+02,7.884249999999999545e+02,1.006755999999999972e+03,1.244059999999999945e+03,1.171913000000000011e+03,1.269355800000000090e+04,4.811072000000000116e+03,4.306672999999999774e+03,1.195431000000000040e+03,1.362768000000000029e+03,9.076589999999999918e+02,9.948369999999999891e+02,1.147893000000000029e+03,1.265638999999999896e+03,1.565536000000000058e+03,1.560185999999999922e+03,1.150701000000000022e+03,4.614610000000000127e+02,7.812269999999999754e+02,7.851130000000000564e+02,7.691040000000000418e+02,1.238582000000000107e+03,1.165745000000000073e+04,1.652444199999999910e+04,1.670435699999999997e+04,1.670623199999999997e+04,1.636037199999999939e+04,1.508036900000000060e+04,1.461887199999999939e+04,1.498015500000000065e+04,1.475142100000000028e+04,1.566713500000000022e+04,1.582461599999999999e+04,1.566807300000000032e+04,1.542267699999999968e+04,1.688827000000000044e+04,1.629418399999999929e+04,1.640525500000000102e+04,1.665547200000000157e+04,1.527585200000000077e+04,1.525818200000000070e+04,1.527467000000000007e+04,1.516592799999999988e+04,1.488432599999999911e+04,4.717805000000000291e+03,5.431418999999999869e+03,4.122213999999999942e+03,3.981144999999999982e+03,5.042676999999999680e+03,5.183509000000000015e+03,5.364095000000000255e+03,4.390109000000000378e+03,4.565136000000000422e+03,4.256637999999999920e+03,4.750314999999999600e+03,2.782626999999999953e+03,2.588148000000000138e+03,2.594077999999999975e+03,5.396587000000000444e+03,5.504862000000000080e+03,5.600149000000000342e+03,5.506650999999999840e+03,5.235740999999999985e+03,5.365569999999999709e+03,5.602619999999999891e+03,4.739783999999999651e+03,4.866221999999999753e+03,5.570971999999999753e+03,5.074341999999999643e+03,4.292694000000000415e+03,4.406006999999999607e+03,5.005881999999999607e+03,5.078117000000000189e+03,4.603346999999999753e+03,4.735345999999999549e+03,4.443530999999999949e+03,4.607439999999999600e+03,4.693069999999999709e+03,3.402960000000000036e+03,3.281182999999999993e+03,3.396815999999999804e+03,3.249215999999999894e+03,3.613713000000000193e+03,1.186338099999999940e+04,1.440174699999999939e+04,1.336204099999999926e+04,1.230627499999999964e+04,1.107140699999999924e+04,1.104140899999999965e+04,1.120098099999999977e+04,1.091868200000000070e+04,1.471494800000000032e+04,1.472223600000000079e+04,1.503847600000000057e+04
1.045000000000000000e+03,8.591029999999999518e+02,8.168020000000000209e+02,1.371998000000000047e+03,0.000000000000000000e+00,1.893629999999999995e+02,3.971159999999999854e+02,5.395650000000000546e+02,1.556644999999999982e+03,1.454178000000000111e+03,1.350378999999999905e+03,1.394596999999999935e+04,3.992773000000000138e+03,5.559085000000000036e+03,1.199932000000000016e+03,1.342765000000000100e+03,1.044709000000000060e+03,9.575309999999999491e+02,1.110267000000000053e+03,1.286873000000000047e+03,7.351180000000000518e+02,7.404679999999999609e+02,8.160240000000000009e+02,1.305454999999999927e+03,1.645909000000000106e+03,1.642023999999999887e+03,1.709463999999999942e+03,1.682030999999999949e+03,1.290986199999999917e+04,1.777685399999999936e+04,1.795676900000000023e+04,1.795864400000000023e+04,1.761278399999999965e+04,1.633278100000000086e+04,1.587128399999999965e+04,1.623256699999999910e+04,1.600383300000000054e+04,1.691954699999999866e+04,1.707702799999999843e+04,1.692048500000000058e+04,1.667508899999999994e+04,1.814068200000000070e+04,1.754659600000000137e+04,1.765766700000000128e+04,1.790788399999999820e+04,1.652826399999999921e+04,1.651059400000000096e+04,1.652708199999999852e+04,1.641834000000000015e+04,1.613673799999999937e+04,5.246421000000000276e+03,5.960034999999999854e+03,3.299659000000000106e+03,3.158590999999999894e+03,4.220122999999999593e+03,4.360954999999999927e+03,4.541541000000000167e+03,4.191005000000000109e+03,4.424663999999999760e+03,4.785253999999999905e+03,5.278930999999999585e+03,3.311242999999999938e+03,3.116764000000000124e+03,3.122693999999999960e+03,4.574033000000000357e+03,4.682307999999999993e+03,4.777595000000000255e+03,4.684096999999999753e+03,4.413186999999999898e+03,4.543015999999999622e+03,4.780065999999999804e+03,3.917230000000000018e+03,4.043668000000000120e+03,4.287559000000000196e+03,4.251787999999999556e+03,4.219305000000000291e+03,4.304328000000000429e+03,4.183328000000000429e+03,4.255563000000000102e+03,4.462875000000000000e+03,5.263962000000000444e+03,4.972146999999999935e+03,5.136055999999999585e+03,5.221685999999999694e+03,3.931576000000000022e+03,3.809798999999999978e+03,3.925431999999999789e+03,3.777831999999999880e+03,4.142328999999999724e+03,1.311579299999999967e+04,1.565415899999999965e+04,1.461445299999999952e+04,1.355868699999999990e+04,1.232381899999999951e+04,1.229382099999999991e+04,1.245339300000000003e+04,1.217109399999999914e+04,1.596736000000000058e+04,1.597464799999999923e+04,1.629088800000000083e+04
7.372060000000000173e+02,6.287509999999999764e+02,6.274400000000000546e+02,1.182634999999999991e+03,1.893629999999999995e+02,0.000000000000000000e+00,2.077529999999999859e+02,3.502019999999999982e+02,1.238644000000000005e+03,1.295326000000000022e+03,1.120027000000000044e+03,1.375660699999999997e+04,4.182136000000000422e+03,5.369721999999999753e+03,9.695800000000000409e+02,1.101434999999999945e+03,8.143569999999999709e+02,7.271789999999999736e+02,8.799149999999999636e+02,9.457889999999999873e+02,9.244809999999999945e+02,9.298300000000000409e+02,5.856730000000000018e+02,1.116092000000000098e+03,1.327909000000000106e+03,1.324022999999999911e+03,1.520101000000000113e+03,1.471013999999999896e+03,1.272049899999999980e+04,1.758749100000000180e+04,1.776740599999999904e+04,1.776928099999999904e+04,1.742342099999999846e+04,1.614341799999999967e+04,1.568192100000000028e+04,1.604320399999999972e+04,1.581446999999999935e+04,1.673018400000000111e+04,1.688766500000000087e+04,1.673112199999999939e+04,1.648572599999999875e+04,1.795131899999999951e+04,1.735723300000000017e+04,1.746830400000000009e+04,1.771852100000000064e+04,1.633890099999999984e+04,1.632123099999999977e+04,1.633771899999999914e+04,1.622897700000000077e+04,1.594737500000000000e+04,5.057057999999999993e+03,5.770671999999999571e+03,3.489021999999999935e+03,3.347952999999999975e+03,4.409484999999999673e+03,4.550317000000000007e+03,4.730903000000000247e+03,4.380367000000000189e+03,4.614025999999999840e+03,4.595890999999999622e+03,5.089568000000000211e+03,3.121880000000000109e+03,2.927400999999999840e+03,2.933331000000000131e+03,4.763395000000000437e+03,4.871670000000000073e+03,4.966957000000000335e+03,4.873460000000000036e+03,4.602548999999999978e+03,4.732377999999999702e+03,4.969427999999999884e+03,4.106592999999999847e+03,4.233030999999999949e+03,4.476921000000000276e+03,4.441149999999999636e+03,4.408667000000000371e+03,4.493689999999999600e+03,4.372689999999999600e+03,4.444925000000000182e+03,4.652237000000000080e+03,5.074599000000000160e+03,4.782783999999999651e+03,4.946693000000000211e+03,5.032323000000000320e+03,3.742213000000000193e+03,3.620436000000000149e+03,3.736068999999999960e+03,3.588469000000000051e+03,3.952965999999999894e+03,1.292643000000000029e+04,1.546479600000000028e+04,1.442509000000000015e+04,1.336932400000000052e+04,1.213445600000000013e+04,1.210445800000000054e+04,1.226403000000000065e+04,1.198173099999999977e+04,1.577799699999999939e+04,1.578528600000000006e+04,1.610152499999999964e+04
7.091100000000000136e+02,6.006549999999999727e+02,4.196859999999999786e+02,9.748819999999999482e+02,3.971159999999999854e+02,2.077529999999999859e+02,0.000000000000000000e+00,1.424490000000000123e+02,1.210548000000000002e+03,1.267230000000000018e+03,1.091931000000000040e+03,1.354885399999999936e+04,4.942572000000000116e+03,5.161969000000000051e+03,9.414840000000000373e+02,1.073338999999999942e+03,7.862609999999999673e+02,6.990829999999999700e+02,8.518189999999999600e+02,9.176929999999999836e+02,9.724120000000000346e+02,9.670620000000000118e+02,5.575769999999999982e+02,1.087996000000000095e+03,1.299813000000000102e+03,1.295926999999999907e+03,1.492005000000000109e+03,1.442917999999999893e+03,1.251274599999999919e+04,1.737973800000000119e+04,1.755965299999999843e+04,1.756152799999999843e+04,1.721566800000000148e+04,1.593566500000000087e+04,1.547416799999999967e+04,1.583545099999999911e+04,1.560671700000000055e+04,1.652243100000000049e+04,1.667991200000000026e+04,1.652336899999999878e+04,1.627797299999999996e+04,1.774356599999999889e+04,1.714947999999999956e+04,1.726055099999999948e+04,1.751076800000000003e+04,1.613114799999999923e+04,1.611347799999999916e+04,1.612996600000000035e+04,1.602122400000000016e+04,1.573962199999999939e+04,4.849305000000000291e+03,5.562918999999999869e+03,3.696775999999999840e+03,3.555706999999999880e+03,4.617238999999999578e+03,4.758070999999999913e+03,4.938657000000000153e+03,4.521609000000000378e+03,4.821779999999999745e+03,4.388137999999999920e+03,4.881814999999999600e+03,2.914126999999999953e+03,2.719648000000000138e+03,2.725577999999999975e+03,4.971149000000000342e+03,5.079423999999999978e+03,5.174711000000000240e+03,5.081213999999999942e+03,4.810302999999999884e+03,4.940131999999999607e+03,5.177181999999999789e+03,4.314346999999999753e+03,4.440783999999999651e+03,4.684675000000000182e+03,4.648904000000000451e+03,4.424194000000000415e+03,4.537506999999999607e+03,4.580444000000000415e+03,4.652679000000000087e+03,4.859990999999999985e+03,4.866845999999999549e+03,4.575030999999999949e+03,4.738939999999999600e+03,4.824569999999999709e+03,3.534460000000000036e+03,3.412682999999999993e+03,3.528315999999999804e+03,3.380715999999999894e+03,3.745213000000000193e+03,1.271867699999999968e+04,1.525704299999999967e+04,1.421733699999999953e+04,1.316157099999999991e+04,1.192670299999999952e+04,1.189670499999999993e+04,1.205627700000000004e+04,1.177397799999999916e+04,1.557024400000000060e+04,1.557753199999999924e+04,1.589377200000000084e+04
5.666609999999999445e+02,4.582069999999999936e+02,2.772379999999999995e+02,8.324329999999999927e+02,5.395650000000000546e+02,3.502019999999999982e+02,1.424490000000000123e+02,0.000000000000000000e+00,1.068098999999999933e+03,1.124781999999999925e+03,9.494819999999999709e+02,1.340640600000000086e+04,4.800123999999999796e+03,5.019520000000000437e+03,7.990349999999999682e+02,9.308909999999999627e+02,6.438129999999999882e+02,5.566349999999999909e+02,7.093700000000000045e+02,7.752450000000000045e+02,8.299629999999999654e+02,8.246140000000000327e+02,4.151279999999999859e+02,9.455470000000000255e+02,1.157364000000000033e+03,1.153479000000000042e+03,1.349557000000000016e+03,1.300469000000000051e+03,1.237029700000000048e+04,1.723728900000000067e+04,1.741720400000000154e+04,1.741907900000000154e+04,1.707322000000000116e+04,1.579321700000000055e+04,1.533171899999999914e+04,1.569300300000000061e+04,1.546426900000000023e+04,1.637998300000000017e+04,1.653746299999999974e+04,1.638092000000000007e+04,1.613552399999999943e+04,1.760111699999999837e+04,1.700703199999999924e+04,1.711810299999999916e+04,1.736831899999999951e+04,1.598870000000000073e+04,1.597103000000000065e+04,1.598751699999999983e+04,1.587877499999999964e+04,1.559717300000000068e+04,4.706856999999999971e+03,5.420470000000000255e+03,4.111265000000000327e+03,3.970195999999999913e+03,5.031729000000000269e+03,5.172560000000000400e+03,5.353145999999999731e+03,4.379159999999999854e+03,4.554186999999999898e+03,4.245689000000000306e+03,4.739367000000000189e+03,2.771679000000000087e+03,2.577199999999999818e+03,2.583128999999999905e+03,5.385637999999999920e+03,5.493913999999999760e+03,5.589201000000000022e+03,5.495703000000000429e+03,5.224792000000000371e+03,5.354621000000000095e+03,5.591671000000000276e+03,4.728836000000000240e+03,4.855274000000000342e+03,5.560024000000000342e+03,5.063393000000000029e+03,4.281746000000000095e+03,4.395059000000000196e+03,4.994934000000000196e+03,5.067168999999999869e+03,4.592399000000000342e+03,4.724398000000000138e+03,4.432582000000000335e+03,4.596490999999999985e+03,4.682122000000000298e+03,3.392010999999999967e+03,3.270233999999999924e+03,3.385867999999999938e+03,3.238266999999999825e+03,3.602764000000000124e+03,1.257622899999999936e+04,1.511459399999999914e+04,1.407488899999999921e+04,1.301912299999999959e+04,1.178425499999999920e+04,1.175425599999999940e+04,1.191382899999999972e+04,1.163153000000000065e+04,1.542779500000000007e+04,1.543508400000000074e+04,1.575132300000000032e+04
8.461599999999999682e+02,8.209400000000000546e+02,9.560140000000000100e+02,9.013310000000000173e+02,1.556644999999999982e+03,1.238644000000000005e+03,1.210548000000000002e+03,1.068098999999999933e+03,0.000000000000000000e+00,2.373040000000000020e+02,3.547339999999999804e+02,1.359488899999999921e+04,5.712404000000000451e+03,4.552805000000000291e+03,3.782520000000000095e+02,4.360489999999999782e+02,5.119359999999999786e+02,5.991130000000000564e+02,4.981070000000000277e+02,5.105070000000000050e+02,1.116384000000000015e+03,1.121733999999999924e+03,7.406200000000000045e+02,5.685639999999999645e+02,2.491469999999999914e+02,2.452620000000000005e+02,4.519710000000000036e+02,2.323700000000000045e+02,1.255878100000000086e+04,1.742577300000000105e+04,1.760568799999999828e+04,1.760756299999999828e+04,1.726170400000000154e+04,1.598170000000000073e+04,1.552020299999999952e+04,1.588148600000000079e+04,1.565275200000000041e+04,1.656846700000000055e+04,1.672594700000000012e+04,1.656940399999999863e+04,1.632400799999999981e+04,1.778960099999999875e+04,1.719551499999999942e+04,1.730658699999999953e+04,1.755680299999999988e+04,1.617718300000000090e+04,1.615951399999999921e+04,1.617600100000000020e+04,1.606725900000000001e+04,1.578565699999999924e+04,5.619136999999999716e+03,6.332750000000000000e+03,4.671850999999999658e+03,4.530782000000000153e+03,5.592314999999999600e+03,5.733145999999999731e+03,5.913731999999999971e+03,5.291439999999999600e+03,5.466466999999999643e+03,5.157969000000000051e+03,5.651646999999999935e+03,3.683958999999999833e+03,3.489480000000000018e+03,3.495409000000000106e+03,5.946224000000000160e+03,6.054500000000000000e+03,6.149786000000000058e+03,6.056288999999999760e+03,5.785377999999999702e+03,5.915207000000000335e+03,6.152256999999999607e+03,5.289421999999999571e+03,5.415859999999999673e+03,5.659750000000000000e+03,5.623979000000000269e+03,5.194024999999999636e+03,5.307337999999999738e+03,5.555520000000000437e+03,5.627755000000000109e+03,5.504677999999999884e+03,5.636677999999999884e+03,5.344862000000000080e+03,5.508770999999999731e+03,5.594400999999999840e+03,4.304291000000000167e+03,4.182514000000000124e+03,4.298148000000000138e+03,4.150546999999999571e+03,4.515043999999999869e+03,1.276471299999999974e+04,1.530307799999999952e+04,1.426337199999999939e+04,1.320760699999999997e+04,1.197273899999999958e+04,1.194273999999999978e+04,1.210231300000000010e+04,1.182001300000000083e+04,1.561627900000000045e+04,1.562356799999999930e+04,1.593980700000000070e+04
7.566530000000000200e+02,7.899740000000000464e+02,1.173023999999999887e+03,1.138634999999999991e+03,1.454178000000000111e+03,1.295326000000000022e+03,1.267230000000000018e+03,1.124781999999999925e+03,2.373040000000000020e+02,0.000000000000000000e+00,1.771670000000000016e+02,1.383219399999999951e+04,5.872052999999999884e+03,4.694212999999999738e+03,3.266909999999999741e+02,1.987439999999999998e+02,5.142590000000000146e+02,6.010860000000000127e+02,4.456019999999999754e+02,4.580009999999999764e+02,8.790800000000000409e+02,8.844289999999999736e+02,7.096539999999999964e+02,7.855739999999999554e+02,4.864510000000000218e+02,4.825659999999999741e+02,6.892749999999999773e+02,3.490260000000000105e+02,1.279608599999999933e+04,1.766307700000000114e+04,1.784299199999999837e+04,1.784486699999999837e+04,1.749900800000000163e+04,1.621900499999999920e+04,1.575750699999999961e+04,1.611879099999999926e+04,1.589005700000000070e+04,1.680577100000000064e+04,1.696325100000000020e+04,1.680670799999999872e+04,1.656131200000000172e+04,1.802690499999999884e+04,1.743281999999999971e+04,1.754389099999999962e+04,1.779410699999999997e+04,1.641448800000000119e+04,1.639681799999999930e+04,1.641330500000000029e+04,1.630456300000000010e+04,1.602296199999999953e+04,5.778786000000000058e+03,6.492399999999999636e+03,4.569385000000000218e+03,4.428315999999999804e+03,5.489847999999999956e+03,5.630680000000000291e+03,5.811265999999999622e+03,5.451090000000000146e+03,5.694389000000000124e+03,5.317618999999999687e+03,5.811296000000000276e+03,3.843608000000000175e+03,3.649128999999999905e+03,3.655059000000000196e+03,5.843757999999999811e+03,5.952033000000000357e+03,6.047319999999999709e+03,5.953823000000000320e+03,5.682912000000000262e+03,5.812740999999999985e+03,6.049791000000000167e+03,5.186956000000000131e+03,5.313393000000000029e+03,5.557283999999999651e+03,5.521512999999999920e+03,5.489029999999999745e+03,5.574052999999999884e+03,5.453052999999999884e+03,5.525287999999999556e+03,5.732600000000000364e+03,5.796327000000000226e+03,5.504511999999999716e+03,5.668421000000000276e+03,5.754051000000000386e+03,4.463940999999999804e+03,4.342163999999999760e+03,4.457796999999999571e+03,4.310197000000000116e+03,4.674694000000000415e+03,1.300201699999999983e+04,1.554038199999999961e+04,1.450067699999999968e+04,1.344491100000000006e+04,1.221004299999999967e+04,1.218004399999999987e+04,1.233961700000000019e+04,1.205731799999999930e+04,1.585358300000000054e+04,1.586087199999999939e+04,1.617711100000000079e+04
