0.000000000000000000e+00,5.436700000000000000e+04,5.436700000000000000e+04,3.899200000000000000e+05,2.755570000000000000e+05,2.750640000000000000e+05,5.777780000000000000e+05,4.379550000000000000e+05,8.587620000000000000e+05,1.027935000000000000e+06,4.802530000000000000e+05,8.756650000000000000e+05,4.930060000000000000e+05,5.051990000000000000e+05,8.867720000000000000e+05,5.474000000000000000e+05,5.053740000000000000e+05,6.427810000000000000e+05,5.146410000000000000e+05,5.693880000000000000e+05,9.225860000000000000e+05,4.140570000000000000e+05,5.283640000000000000e+05,5.091550000000000000e+05,5.352870000000000000e+05,5.034220000000000000e+05,4.695120000000000000e+05,4.824600000000000000e+05,4.737300000000000000e+05,6.041930000000000000e+05,3.843390000000000000e+05,4.430540000000000000e+05,3.329140000000000000e+05,2.777390000000000000e+05,2.044620000000000000e+05,2.564720000000000000e+05,2.702280000000000000e+05,2.795960000000000000e+05,3.024620000000000000e+05,2.719390000000000000e+05
5.436700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.355530000000000000e+05,2.324050000000000000e+05,2.328980000000000000e+05,6.321460000000000000e+05,4.923230000000000000e+05,9.131300000000000000e+05,1.082303000000000000e+06,5.021920000000000000e+05,9.300330000000000000e+05,5.473740000000000000e+05,5.595670000000000000e+05,8.958660000000000000e+05,6.017680000000000000e+05,5.597420000000000000e+05,6.971490000000000000e+05,5.690090000000000000e+05,6.237560000000000000e+05,8.682190000000000000e+05,4.684250000000000000e+05,5.827320000000000000e+05,5.635230000000000000e+05,5.896550000000000000e+05,5.577900000000000000e+05,5.238800000000000000e+05,5.368280000000000000e+05,5.280980000000000000e+05,6.585610000000000000e+05,4.387070000000000000e+05,4.974220000000000000e+05,2.785470000000000000e+05,2.233720000000000000e+05,1.500950000000000000e+05,2.021050000000000000e+05,2.158610000000000000e+05,2.252290000000000000e+05,2.480950000000000000e+05,2.175720000000000000e+05
5.436700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.355530000000000000e+05,2.324050000000000000e+05,2.328980000000000000e+05,6.321460000000000000e+05,4.923230000000000000e+05,9.131300000000000000e+05,1.082303000000000000e+06,5.021920000000000000e+05,9.300330000000000000e+05,5.473740000000000000e+05,5.595670000000000000e+05,8.958660000000000000e+05,6.017680000000000000e+05,5.597420000000000000e+05,6.971490000000000000e+05,5.690090000000000000e+05,6.237560000000000000e+05,8.682190000000000000e+05,4.684250000000000000e+05,5.827320000000000000e+05,5.635230000000000000e+05,5.896550000000000000e+05,5.577900000000000000e+05,5.238800000000000000e+05,5.368280000000000000e+05,5.280980000000000000e+05,6.585610000000000000e+05,4.387070000000000000e+05,4.974220000000000000e+05,2.785470000000000000e+05,2.233720000000000000e+05,1.500950000000000000e+05,2.021050000000000000e+05,2.158610000000000000e+05,2.252290000000000000e+05,2.480950000000000000e+05,2.175720000000000000e+05
3.887260000000000000e+05,3.343590000000000000e+05,3.343590000000000000e+05,0.000000000000000000e+00,5.455580000000000000e+05,5.460510000000000000e+05,8.647740000000000000e+05,7.249510000000000000e+05,1.145758000000000000e+06,8.925030000000000000e+05,5.046140000000000000e+05,7.919380000000000000e+05,7.800020000000000000e+05,7.921950000000000000e+05,6.780650000000000000e+05,9.017820000000000000e+05,7.923700000000000000e+05,6.998100000000000000e+05,8.016370000000000000e+05,8.563840000000000000e+05,6.504180000000000000e+05,7.134840000000000000e+05,8.153600000000000000e+05,7.961510000000000000e+05,8.222830000000000000e+05,7.904180000000000000e+05,7.565080000000000000e+05,7.694560000000000000e+05,7.607260000000000000e+05,8.911890000000000000e+05,6.776330000000000000e+05,7.300500000000000000e+05,1.778760000000000000e+05,2.073430000000000000e+05,2.164550000000000000e+05,2.084530000000000000e+05,2.174240000000000000e+05,2.267920000000000000e+05,2.569580000000000000e+05,2.799870000000000000e+05
2.735050000000000000e+05,2.298840000000000000e+05,2.298840000000000000e+05,5.411880000000000000e+05,0.000000000000000000e+00,4.920000000000000000e+02,8.209700000000000000e+05,6.811470000000000000e+05,1.101954000000000000e+06,1.287589000000000000e+06,7.078270000000000000e+05,1.135319000000000000e+06,7.361980000000000000e+05,7.483910000000000000e+05,1.101501000000000000e+06,7.421050000000000000e+05,7.485660000000000000e+05,9.024350000000000000e+05,7.578330000000000000e+05,8.125800000000000000e+05,1.073854000000000000e+06,6.572490000000000000e+05,7.715560000000000000e+05,7.523470000000000000e+05,7.784790000000000000e+05,7.466140000000000000e+05,7.127040000000000000e+05,7.256520000000000000e+05,7.169220000000000000e+05,8.473850000000000000e+05,6.275310000000000000e+05,6.862460000000000000e+05,3.977260000000000000e+05,3.947120000000000000e+05,3.383100000000000000e+05,3.860000000000000000e+05,3.886270000000000000e+05,3.906870000000000000e+05,3.605210000000000000e+05,3.194930000000000000e+05
2.730120000000000000e+05,2.293910000000000000e+05,2.293910000000000000e+05,5.416810000000000000e+05,4.920000000000000000e+02,0.000000000000000000e+00,8.204770000000000000e+05,6.806540000000000000e+05,1.101461000000000000e+06,1.287096000000000000e+06,7.083200000000000000e+05,1.134826000000000000e+06,7.357050000000000000e+05,7.478980000000000000e+05,1.101994000000000000e+06,7.416120000000000000e+05,7.480730000000000000e+05,9.019420000000000000e+05,7.573400000000000000e+05,8.120870000000000000e+05,1.074347000000000000e+06,6.567560000000000000e+05,7.710630000000000000e+05,7.518540000000000000e+05,7.779860000000000000e+05,7.461210000000000000e+05,7.122110000000000000e+05,7.251590000000000000e+05,7.164290000000000000e+05,8.468920000000000000e+05,6.270380000000000000e+05,6.857530000000000000e+05,3.982190000000000000e+05,3.952050000000000000e+05,3.388030000000000000e+05,3.864930000000000000e+05,3.891200000000000000e+05,3.911800000000000000e+05,3.610140000000000000e+05,3.199860000000000000e+05
5.589580000000000000e+05,6.133260000000000000e+05,6.133260000000000000e+05,8.425190000000000000e+05,8.000550000000000000e+05,7.995620000000000000e+05,0.000000000000000000e+00,1.425940000000000000e+05,5.164250000000000000e+05,8.621840000000000000e+05,5.732400000000000000e+05,8.305610000000000000e+05,1.405390000000000000e+05,8.438400000000000000e+04,8.431130000000000000e+05,4.209930000000000000e+05,1.002000000000000000e+05,5.246780000000000000e+05,6.751000000000000000e+04,2.809000000000000000e+04,8.892760000000000000e+05,2.377920000000000000e+05,1.141820000000000000e+05,1.431420000000000000e+05,6.975900000000000000e+04,1.440570000000000000e+05,1.157450000000000000e+05,1.455950000000000000e+05,1.706250000000000000e+05,3.014420000000000000e+05,2.585430000000000000e+05,1.872440000000000000e+05,7.855130000000000000e+05,7.303380000000000000e+05,6.615720000000000000e+05,7.090710000000000000e+05,7.231390000000000000e+05,7.325070000000000000e+05,7.564890000000000000e+05,7.664710000000000000e+05
4.395970000000000000e+05,4.939650000000000000e+05,4.939650000000000000e+05,7.231580000000000000e+05,6.806940000000000000e+05,6.802010000000000000e+05,1.522420000000000000e+05,0.000000000000000000e+00,5.636880000000000000e+05,9.094470000000000000e+05,4.796940000000000000e+05,7.901380000000000000e+05,1.678810000000000000e+05,1.215860000000000000e+05,8.012450000000000000e+05,4.192650000000000000e+05,9.350700000000000000e+04,4.828100000000000000e+05,1.134450000000000000e+05,1.447560000000000000e+05,8.474080000000000000e+05,1.040410000000000000e+05,1.465010000000000000e+05,1.396610000000000000e+05,1.082970000000000000e+05,1.373640000000000000e+05,4.213100000000000000e+04,1.202820000000000000e+05,1.117490000000000000e+05,3.091190000000000000e+05,1.247920000000000000e+05,1.479800000000000000e+05,6.661520000000000000e+05,6.109770000000000000e+05,5.422110000000000000e+05,5.897100000000000000e+05,6.037780000000000000e+05,6.131460000000000000e+05,6.371280000000000000e+05,6.471100000000000000e+05
8.671250000000000000e+05,9.214930000000000000e+05,9.214930000000000000e+05,1.150686000000000000e+06,1.108222000000000000e+06,1.107729000000000000e+06,5.684400000000000000e+05,5.762950000000000000e+05,0.000000000000000000e+00,5.757890000000000000e+05,8.135370000000000000e+05,5.441660000000000000e+05,4.584280000000000000e+05,4.734400000000000000e+05,6.018370000000000000e+05,9.278030000000000000e+05,5.941500000000000000e+05,6.382550000000000000e+05,4.991600000000000000e+05,5.311530000000000000e+05,6.752370000000000000e+05,6.545160000000000000e+05,6.209920000000000000e+05,6.403040000000000000e+05,5.637090000000000000e+05,6.380070000000000000e+05,5.970580000000000000e+05,6.382680000000000000e+05,6.632980000000000000e+05,4.018570000000000000e+05,6.320700000000000000e+05,4.597620000000000000e+05,1.093680000000000000e+06,1.038505000000000000e+06,9.697390000000000000e+05,1.017238000000000000e+06,1.031306000000000000e+06,1.040674000000000000e+06,1.064656000000000000e+06,1.074638000000000000e+06
1.019321000000000000e+06,1.073689000000000000e+06,1.073689000000000000e+06,8.911180000000000000e+05,1.282459000000000000e+06,1.281966000000000000e+06,8.936950000000000000e+05,9.015500000000000000e+05,6.285070000000000000e+05,0.000000000000000000e+00,6.119270000000000000e+05,1.684920000000000000e+05,7.836830000000000000e+05,7.986950000000000000e+05,2.144380000000000000e+05,1.194631000000000000e+06,9.194050000000000000e+05,5.110000000000000000e+05,8.244150000000000000e+05,8.564080000000000000e+05,2.925670000000000000e+05,9.797710000000000000e+05,9.462470000000000000e+05,9.655590000000000000e+05,8.889640000000000000e+05,9.632620000000000000e+05,9.223130000000000000e+05,9.635230000000000000e+05,9.885530000000000000e+05,7.271120000000000000e+05,9.455660000000000000e+05,7.850170000000000000e+05,9.940960000000000000e+05,9.834050000000000000e+05,9.757880000000000000e+05,9.845150000000000000e+05,9.934860000000000000e+05,1.002854000000000000e+06,1.033020000000000000e+06,1.067164000000000000e+06
